Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
5512,0.75,Ideal,E,VS1,62.0,55.0,5.88,5.83,3.66,3402
9309,0.7,Ideal,I,VVS2,62.1,56.0,5.68,5.72,3.54,2367
15661,0.81,Ideal,E,SI1,60.3,56.0,6.05,6.13,3.67,3413
15792,0.4,Premium,E,VS2,62.5,58.0,4.73,4.65,2.93,975
5188,1.67,Premium,H,SI1,59.4,61.0,7.78,7.73,4.61,11248
23047,1.03,Ideal,G,SI1,62.4,57.0,6.52,6.47,4.05,4764
24889,1.53,Very Good,F,SI1,62.0,56.0,7.39,7.47,4.61,11267
21087,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,6532
10788,0.37,Ideal,D,VVS2,60.5,57.0,4.65,4.68,2.82,983
8894,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5047
16070,1.02,Very Good,H,VS2,60.6,60.0,6.55,6.48,3.95,5393
23442,0.3,Ideal,F,VS1,61.0,56.0,4.35,4.37,2.66,570
1701,0.91,Premium,F,SI1,62.6,56.0,6.18,6.13,3.85,3618
5724,0.71,Very Good,I,SI1,62.6,59.0,5.67,5.7,3.56,2218
26931,0.41,Ideal,F,VVS1,62.0,55.0,4.78,4.74,2.95,1356
1056,0.32,Ideal,F,VS2,61.3,56.0,4.43,4.41,2.71,828
12507,1.12,Premium,F,VS2,62.8,56.0,6.67,6.61,4.17,7437
22881,1.27,Very Good,J,VS2,61.8,60.0,6.9,6.94,4.28,5455
3236,0.34,Very Good,D,SI2,60.7,61.0,4.45,4.51,2.72,507
12373,0.3,Premium,E,VS2,62.3,58.0,4.32,4.28,2.68,844
22849,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,789
24102,1.15,Ideal,H,SI2,62.2,57.0,6.68,6.63,4.14,4186
20878,0.53,Ideal,F,VS2,61.7,57.0,5.23,5.21,3.22,1832
5789,0.2,Very Good,E,VS2,63.4,59.0,3.74,3.71,2.36,367
7685,1.26,Premium,I,SI1,62.0,58.0,6.9,6.87,4.27,6068
3811,1.0,Premium,D,SI1,61.4,58.0,6.37,6.43,3.93,5775
5150,0.32,Ideal,G,VVS2,62.0,56.0,4.41,4.43,2.74,708
12559,1.02,Ideal,E,SI1,61.9,55.0,6.49,6.46,4.01,5806
2012,0.82,Premium,F,SI2,59.5,62.0,6.13,6.08,3.63,2688
22235,0.39,Very Good,G,VS1,61.7,62.0,4.65,4.69,2.88,741
16626,1.54,Premium,G,SI2,59.4,60.0,7.52,7.49,4.46,7848
21133,1.02,Premium,F,SI2,62.5,58.0,6.47,6.4,4.02,3754
5184,0.5,Ideal,E,VVS2,61.1,57.0,5.13,5.15,3.14,2165
6919,1.02,Ideal,H,SI2,60.5,60.0,6.56,6.53,3.96,4225
17764,1.52,Premium,I,SI2,59.8,62.0,7.47,7.41,4.45,8010
9787,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,734
13301,0.61,Ideal,J,VS1,61.1,56.0,5.44,5.49,3.33,1569
22272,0.57,Ideal,D,VS1,61.7,56.0,5.31,5.33,3.28,2091
510,1.1,Very Good,F,VS2,,59.0,6.56,6.6,4.08,6708
25438,0.43,Premium,G,VVS1,61.3,57.0,4.87,4.85,2.98,1264
981,0.43,Very Good,E,SI1,,56.0,4.82,4.8,3.05,894
16668,0.52,Ideal,F,VVS1,62.0,54.0,5.16,5.19,3.2,2388
18771,0.32,Ideal,G,VS1,63.0,55.0,4.38,4.35,2.75,828
20155,2.2,Ideal,H,VS2,61.7,55.0,8.41,8.38,5.18,17460
20752,0.59,Fair,I,VS1,64.4,59.0,5.29,5.21,3.38,1229
4281,0.71,Premium,H,VS2,62.0,54.0,5.73,5.69,3.54,2249
4209,1.0,Good,H,SI2,63.2,60.0,6.27,6.33,3.98,3991
2986,0.54,Ideal,G,VVS2,62.2,55.0,5.22,5.27,3.26,1868
10532,0.72,Ideal,H,VVS2,61.6,56.0,5.75,5.77,3.55,3334
18024,0.45,Good,E,SI1,63.9,57.0,4.86,4.81,3.09,1063
17777,0.3,Good,E,SI1,63.7,59.0,4.27,4.21,2.7,675
14349,0.72,Ideal,E,VS2,62.0,56.0,5.73,5.76,3.56,2962
10908,1.06,Premium,G,VS2,62.5,58.0,6.52,6.47,4.06,5543
8243,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,3238
11683,0.71,Ideal,H,VS1,62.2,57.0,5.66,5.73,3.54,2559
9404,1.73,Premium,I,SI1,61.2,60.0,7.67,7.65,4.69,10957
17621,0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
7006,1.5,Ideal,I,SI1,64.2,59.0,7.13,7.1,4.57,8736
17006,0.79,Premium,E,VVS1,62.8,60.0,5.89,5.8,3.67,4490
22813,1.41,Premium,H,SI2,59.1,57.0,7.41,7.34,4.36,7106
10723,0.42,Very Good,F,SI1,60.6,61.0,4.83,4.87,2.94,722
14555,0.43,Ideal,G,IF,62.4,54.0,4.84,4.87,3.03,1318
15577,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6418
2353,0.7,Ideal,D,VS1,61.9,57.0,5.69,5.72,3.53,3093
9182,1.0,Fair,G,VS1,58.7,67.0,6.47,6.45,3.79,5853
24758,0.4,Premium,I,VVS1,62.7,59.0,4.67,4.71,2.94,842
23443,0.3,Premium,H,SI1,61.3,58.0,4.33,4.29,2.64,540
19704,0.6,Premium,E,SI1,59.4,60.0,5.57,5.51,3.29,1771
20575,0.42,Ideal,F,SI1,60.6,57.0,4.84,4.9,2.95,773
24521,0.7,Good,G,VS2,63.1,58.0,5.66,5.69,3.58,2282
10247,0.91,Fair,D,VS2,65.7,56.0,6.1,6.05,3.99,4107
1559,0.32,Very Good,H,VS1,63.1,57.0,4.37,4.34,2.75,720
24607,2.17,Premium,D,SI2,62.2,59.0,8.28,8.34,5.17,16472
12990,0.88,Very Good,I,SI1,,56.0,6.06,6.19,3.83,2699
15220,0.5,Very Good,E,SI2,63.2,61.0,5.05,5.02,3.18,1097
16204,0.39,Ideal,F,VVS2,61.8,55.0,4.68,4.75,2.92,1097
16208,0.7,Very Good,F,SI1,61.3,58.0,5.7,5.72,3.5,2312
21184,1.25,Good,J,SI1,63.6,57.0,6.86,6.81,4.35,5110
11279,0.3,Ideal,G,SI1,62.0,58.0,4.27,4.29,2.65,477
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
24425,0.36,Ideal,G,IF,61.7,56.0,4.57,4.6,2.83,985
15273,1.04,Premium,E,SI2,59.2,58.0,6.64,6.7,3.95,4484
314,0.71,Premium,F,VS1,,58.0,5.71,5.67,3.57,2879
12758,1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9,3137
23567,0.71,Ideal,E,VS1,62.7,57.0,5.66,5.69,3.56,3238
18787,0.96,Premium,I,SI2,61.3,60.0,6.45,6.25,3.9,2669
25726,0.74,Ideal,I,VS2,,57.0,5.83,5.81,3.6,2374
4973,0.51,Ideal,E,SI1,61.5,54.0,5.15,5.19,3.18,1356
12314,0.33,Ideal,G,VS2,62.0,57.0,4.44,4.47,2.76,579
26051,0.62,Ideal,D,VVS1,62.2,54.0,5.45,5.48,3.4,3968
9654,0.34,Ideal,D,IF,59.8,57.0,4.57,4.59,2.74,2287
17763,0.52,Very Good,H,SI1,62.6,55.0,5.12,5.16,3.22,1111
5711,0.51,Ideal,G,VS1,61.8,60.0,5.08,5.12,3.15,1757
2832,1.33,Premium,I,SI2,62.4,58.0,7.04,7.02,4.39,5832
21934,0.34,Ideal,D,VVS1,61.7,57.0,4.52,4.49,2.78,1211
23597,1.6,Premium,H,SI1,62.1,60.0,7.54,7.49,4.66,9017
11196,0.31,Ideal,G,VVS1,62.0,55.0,4.34,4.37,2.7,789
15183,0.38,Premium,H,VVS1,61.2,60.0,4.68,4.7,2.87,967
17883,0.7,Ideal,F,SI1,62.6,56.0,5.66,5.69,3.55,2089
24477,1.52,Premium,G,VS1,61.9,58.0,7.38,7.35,4.56,14424
12039,2.01,Good,G,SI1,63.1,59.0,7.98,8.03,5.05,18572
2312,1.53,Very Good,G,VS2,58.9,59.0,7.58,7.61,4.47,13225
16955,0.72,Ideal,F,SI2,62.0,55.0,5.76,5.79,3.58,2422
6505,0.71,Premium,H,SI2,62.4,56.0,5.7,5.64,3.54,2028
4950,0.75,Good,F,VS1,64.4,59.0,5.67,5.72,3.66,2953
13418,0.35,Very Good,H,SI1,63.1,58.0,4.51,4.46,2.83,630
15359,2.01,Very Good,I,VS1,64.4,56.0,7.84,7.9,5.07,16811
9893,0.47,Ideal,I,VS2,62.1,54.0,4.99,5.03,3.11,884
6861,1.04,Premium,G,SI2,62.8,59.0,6.47,6.42,4.05,3564
4208,0.27,Very Good,D,VS2,62.0,57.0,4.11,4.15,2.56,470
13521,1.01,Very Good,E,SI2,62.2,58.0,6.36,6.43,3.98,4575
10899,0.74,Very Good,E,SI2,63.0,58.0,5.73,5.77,3.62,2282
24876,0.33,Ideal,F,IF,61.3,55.0,4.47,4.5,2.75,1240
22430,0.6,Ideal,G,IF,62.0,55.0,5.39,5.44,3.36,2570
6256,1.9,Ideal,I,SI2,60.9,55.0,8.0,8.06,4.89,12165
7005,0.57,Ideal,G,VS2,61.8,57.0,5.3,5.32,3.28,1608
10323,1.53,Premium,E,SI1,60.8,60.0,7.51,7.43,4.54,12499
7439,0.32,Ideal,I,VVS2,62.0,54.9,4.36,4.39,2.71,567
5500,0.95,Fair,J,I1,64.9,56.0,6.17,6.12,3.99,2322
24619,1.17,Ideal,H,SI1,61.1,57.0,6.77,6.83,4.16,6368
6776,1.24,Ideal,F,SI2,61.4,58.0,6.85,6.9,4.22,6503
19730,0.63,Very Good,G,VS1,63.1,58.0,5.42,5.46,3.43,2157
19237,0.65,Premium,D,VS1,59.4,62.0,5.72,5.66,3.38,2387
18542,1.01,Very Good,F,VS2,60.5,59.0,6.51,6.54,3.95,6944
2367,0.8,Very Good,F,SI1,63.5,55.0,5.86,5.89,3.73,2914
25178,1.07,Premium,F,SI2,61.8,58.0,6.57,6.51,4.04,4446
13411,1.03,Very Good,F,SI2,61.8,59.0,6.43,6.48,3.99,4414
16657,1.01,Ideal,G,SI2,61.5,57.0,6.42,6.46,3.96,3739
19102,0.41,Ideal,D,SI1,60.7,55.0,4.83,4.86,2.94,771
20741,1.02,Very Good,E,VS2,60.3,60.0,6.58,6.48,3.94,6103
23526,1.0,Good,E,VS2,63.8,58.0,6.31,6.19,3.99,6272
14657,0.93,Good,J,SI1,63.7,54.0,6.15,6.09,3.9,2438
2710,0.34,Premium,E,VS1,59.9,58.0,4.54,4.58,2.73,805
5923,0.42,Ideal,F,VS2,62.0,55.0,4.79,4.82,2.98,872
22004,0.35,Ideal,I,IF,61.1,56.0,4.56,4.6,2.8,715
16315,0.91,Very Good,F,SI1,62.2,57.0,6.19,6.25,3.87,4108
8548,1.08,Premium,H,SI1,61.7,59.0,6.56,6.6,4.06,4740
3625,0.31,Ideal,D,VS2,62.6,56.0,4.33,4.36,2.72,734
16577,1.53,Ideal,F,SI1,62.5,57.0,7.38,7.31,4.59,11525
19246,1.26,Ideal,H,SI2,62.0,55.0,6.9,6.97,4.29,6239
18349,0.43,Ideal,D,VS1,62.1,56.0,4.85,4.87,3.02,1207
20290,0.9,Very Good,H,VVS2,62.9,58.0,6.1,6.15,3.85,4186
9512,0.32,Ideal,D,VS2,61.1,56.0,4.41,4.39,2.69,972
8031,0.42,Premium,F,SI1,61.8,58.0,4.81,4.84,2.98,773
3996,0.3,Good,H,SI1,63.4,57.0,4.27,4.31,2.72,421
1871,1.01,Good,E,VS2,63.4,60.0,6.31,6.37,4.02,6666
9368,0.51,Very Good,G,VS1,61.1,56.0,5.17,5.2,3.17,1668
8437,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,15188
24647,0.7,Ideal,F,SI2,60.1,57.0,5.78,5.81,3.48,2163
25586,0.9,Very Good,F,VS1,62.1,58.0,6.15,6.19,3.83,4898
13896,0.74,Ideal,F,VS1,61.9,54.0,5.78,5.82,3.59,3590
23364,1.01,Good,D,IF,63.2,59.0,6.34,6.38,4.02,15081
18686,1.0,Ideal,H,VVS2,62.9,55.0,6.34,6.39,4.0,6607
8368,0.74,Very Good,E,SI2,59.1,60.0,5.88,5.93,3.49,2728
1443,2.01,Ideal,G,SI1,61.6,57.0,8.08,8.0,4.95,12829
18175,0.9,Very Good,E,SI2,61.6,58.0,6.18,6.23,3.82,3715
637,1.22,Premium,H,VS2,62.7,59.0,6.82,6.81,4.27,6184
12934,0.36,Very Good,G,SI2,61.9,56.0,4.55,4.59,2.83,473
3944,1.04,Very Good,I,SI1,62.5,62.0,6.39,6.45,4.01,4175
5585,0.59,Very Good,H,SI1,62.8,56.0,5.35,5.38,3.37,1283
11882,0.52,Ideal,D,VS1,62.1,57.0,5.13,5.2,3.21,1914
735,0.7,Ideal,F,SI1,62.2,56.0,5.68,5.7,3.54,2409
11353,1.51,Ideal,I,SI2,62.8,54.0,7.28,7.34,4.59,7693
11254,1.21,Ideal,G,VS2,61.1,57.0,6.95,6.85,4.22,7996
15852,1.03,Ideal,H,SI2,61.6,54.0,6.51,6.55,4.02,4611
1697,0.71,Ideal,F,SI1,61.5,56.0,5.69,5.76,3.52,2610
12910,1.5,Very Good,D,SI1,63.5,57.0,7.23,7.28,4.61,11352
23404,0.37,Premium,E,SI2,59.5,61.0,4.7,4.68,2.79,666
14131,1.54,Premium,I,VS1,61.6,58.0,7.42,7.39,4.56,10349
9062,0.5,Ideal,E,VVS2,62.2,54.0,5.09,5.11,3.17,2889
21378,0.53,Premium,G,VS2,62.4,59.0,5.16,5.13,3.21,1607
6492,0.8,Premium,J,VS1,60.8,59.0,6.0,5.94,3.63,2292
17132,0.74,Ideal,D,SI2,61.1,57.0,5.81,5.84,3.56,2690
13127,0.78,Premium,H,SI2,61.1,59.0,5.91,5.88,3.6,1846
2956,0.35,Ideal,G,VS2,61.0,57.0,4.54,4.57,2.78,633
6088,0.9,Ideal,H,SI2,62.0,57.0,6.19,6.17,3.83,3516
26060,0.51,Ideal,D,IF,62.0,56.0,5.14,5.18,3.2,3446
19782,1.52,Ideal,I,SI2,62.5,58.0,7.29,7.33,4.57,7990
4066,1.13,Ideal,G,VS1,61.7,54.0,6.77,6.71,4.16,7404
2337,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,504
10985,0.43,Ideal,F,VVS1,61.0,56.0,4.87,4.9,2.98,1358
13363,0.53,Premium,D,VVS2,62.7,60.0,5.19,5.12,3.23,2514
20800,1.51,Good,J,SI1,64.1,61.0,7.19,7.16,4.6,6511
18913,1.01,Ideal,D,VVS2,61.7,57.0,6.43,6.47,3.98,10761
12024,0.36,Very Good,I,VS1,60.9,61.0,4.58,4.61,2.8,568
12753,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,6409
24307,0.32,Ideal,F,VVS2,61.6,55.0,4.41,4.42,2.72,945
6947,0.32,Ideal,G,SI1,60.8,56.0,4.48,4.44,2.71,612
231,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3521
25882,0.9,Ideal,H,SI2,62.3,57.0,6.16,6.19,3.85,3794
11129,0.72,Very Good,F,SI2,63.1,58.0,5.69,5.63,3.57,2246
25623,0.76,Ideal,F,VS1,61.9,55.0,5.88,5.84,3.63,3820
7349,0.41,Very Good,D,VS1,62.9,57.0,4.73,4.75,2.98,1151
19625,0.7,Ideal,H,SI1,61.7,57.0,5.7,5.68,3.51,2375
26099,0.58,Premium,E,SI1,60.6,56.0,5.42,5.38,3.27,1949
11066,1.1,Premium,H,SI1,60.4,60.0,6.72,6.68,4.05,5056
17967,0.55,Ideal,D,VS1,61.7,55.0,5.26,5.25,3.24,1990
5673,0.71,Ideal,H,IF,62.0,54.0,5.71,5.75,3.55,3190
22035,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1122
15709,0.32,Ideal,F,VS1,61.9,56.0,4.4,4.35,2.71,900
8877,1.0,Premium,D,VS2,59.8,58.0,6.55,6.47,3.89,7392
26940,1.74,Very Good,H,SI2,62.1,59.0,7.65,7.78,4.79,10086
1579,1.54,Premium,I,VS1,61.6,58.0,7.39,7.42,4.56,10164
14342,1.55,Very Good,H,SI1,61.6,54.0,7.41,7.47,4.58,9818
20891,0.33,Ideal,G,IF,62.2,56.0,4.45,4.43,2.76,1052
4449,0.23,Good,F,VVS1,58.1,52.0,4.03,4.1,2.36,458
10470,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,789
8995,0.59,Good,E,VS2,61.3,62.0,5.36,5.4,3.3,1845
2182,1.66,Good,G,VS2,63.2,56.0,7.49,7.61,4.77,15091
2491,0.33,Ideal,G,VVS1,60.9,57.0,4.49,4.51,2.74,838
24218,1.03,Ideal,G,SI1,61.1,57.0,6.54,6.58,4.01,5147
11252,0.6,Premium,E,SI1,60.8,58.0,5.46,5.5,3.33,1625
9808,1.52,Ideal,G,SI1,63.0,55.0,7.31,7.38,4.63,11510
19020,0.52,Ideal,E,VS2,61.2,56.0,5.23,5.16,3.18,1815
19223,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.56,4.08,5768
11661,1.02,Premium,G,VVS1,63.0,58.0,6.43,6.4,4.04,7797
208,1.24,Ideal,G,VS2,62.0,57.0,6.87,6.84,4.25,9188
9119,0.29,Very Good,G,VVS2,61.6,56.0,4.24,4.28,2.63,541
20367,0.3,Premium,G,VS1,62.1,60.0,4.3,4.24,2.65,776
3320,0.9,Good,F,VS2,63.8,55.0,6.09,6.13,3.9,4309
17943,0.6,Premium,E,VS2,59.3,60.0,5.51,5.46,3.25,2124
18736,1.01,Good,I,SI2,64.1,58.0,6.31,6.26,4.03,3411
12465,0.41,Premium,E,SI2,62.1,58.0,4.73,4.77,2.95,683
16034,1.0,Very Good,E,VS2,63.5,56.0,6.37,6.32,4.03,5633
19521,0.33,Ideal,F,VVS1,61.1,55.0,4.48,4.52,2.75,854
272,0.55,Ideal,F,VVS2,61.5,57.0,5.24,5.27,3.23,2294
18884,1.35,Ideal,D,VS2,61.3,57.0,7.09,7.13,4.36,10602
21835,0.71,Ideal,D,SI1,60.8,57.0,5.75,5.78,3.5,3502
25260,0.38,Ideal,H,VS1,,55.4,4.63,4.68,2.89,714
5037,1.03,Ideal,E,SI2,61.7,55.0,6.52,6.46,4.01,5491
5523,0.52,Premium,G,VS1,62.4,59.0,5.16,5.13,3.21,1815
4941,0.31,Ideal,I,VS1,61.7,55.0,4.36,4.39,2.7,424
25857,2.06,Premium,I,SI2,61.0,59.0,8.24,8.21,5.02,14982
7292,0.31,Good,E,SI1,63.4,55.0,4.26,4.29,2.71,507
22290,0.91,Very Good,I,SI1,62.8,57.0,6.09,6.18,3.85,3703
23668,0.33,Very Good,I,SI1,62.8,58.0,4.39,4.43,2.77,445
10688,0.32,Ideal,G,VVS1,61.1,57.0,4.43,4.41,2.7,1080
15443,0.33,Ideal,I,SI1,62.7,56.0,4.4,4.44,2.77,445
5843,0.39,Very Good,E,VVS2,59.5,58.0,4.74,4.77,2.83,1054
6868,0.71,Ideal,D,SI2,62.3,56.0,5.73,5.69,3.56,2762
18507,0.52,Premium,E,VS2,60.3,60.0,5.21,5.17,3.13,1815
10996,0.71,Good,J,VS2,60.6,61.0,5.7,5.79,3.48,1922
4954,0.82,Ideal,I,VS1,61.6,56.0,6.05,6.01,3.72,3071
19122,1.14,Very Good,H,SI2,63.3,57.0,6.6,6.63,4.19,4615
24136,0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651
23755,0.3,Very Good,H,SI1,63.3,56.0,4.29,4.27,2.71,554
26603,0.33,Ideal,E,VS2,61.1,55.0,4.47,4.51,2.74,738
14806,0.7,Premium,F,SI1,61.2,59.0,5.7,5.64,3.47,2239
15602,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4903
15107,0.7,Very Good,G,VS2,63.2,57.0,5.61,5.66,3.56,2353
24727,1.2,Good,H,SI1,63.6,57.0,6.79,6.74,4.3,5975
5138,0.61,Ideal,E,VS1,61.7,55.0,5.45,5.47,3.37,2285
16616,0.36,Ideal,E,VVS2,61.8,54.0,4.6,4.62,2.85,928
20690,0.27,Ideal,I,VS1,62.2,55.0,4.15,4.18,2.59,432
9061,0.71,Very Good,I,SI1,58.9,59.0,5.78,5.84,3.42,2141
21791,1.2,Very Good,G,SI2,62.0,60.0,6.78,6.76,4.2,5698
21114,0.24,Premium,D,VS2,61.4,55.0,4.05,3.99,2.47,485
4197,0.3,Ideal,H,SI1,62.4,53.7,4.29,4.31,2.68,442
11037,1.01,Premium,D,SI1,60.7,58.0,6.42,6.49,3.92,5599
5080,0.9,Premium,G,SI1,60.1,59.0,6.25,6.2,3.74,3326
4764,0.41,Premium,G,SI1,62.7,58.0,4.74,4.7,2.96,923
20640,0.9,Good,H,SI2,62.4,61.0,6.03,6.11,3.79,3160
24677,0.24,Very Good,F,VVS2,62.1,58.0,3.96,4.03,2.48,478
15754,1.01,Very Good,F,SI2,61.8,56.0,6.43,6.38,3.96,4298
5461,0.75,Premium,G,VS2,61.7,58.0,5.85,5.79,3.59,2760
18437,0.7,Very Good,F,VS1,61.8,59.0,5.66,5.76,3.53,2895
10142,0.73,Premium,E,SI2,61.8,58.0,5.76,5.71,3.54,2278
21469,1.06,Premium,H,SI1,61.6,59.0,6.55,6.54,4.03,4872
19919,1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21,5366
10757,1.2,Ideal,I,SI1,61.8,56.0,6.77,6.8,4.19,5412
12809,0.9,Good,D,SI2,62.3,58.0,6.05,6.27,3.84,3806
1588,0.9,Very Good,G,VS1,61.7,60.0,6.11,6.2,3.8,4872
4028,1.22,Premium,I,SI2,61.7,59.0,6.84,6.8,4.21,4735
26874,0.39,Ideal,E,VVS2,60.5,57.0,4.72,4.74,2.86,1300
13396,0.5,Ideal,G,SI2,62.1,55.0,5.09,5.12,3.17,1080
21775,0.54,Very Good,I,SI1,,60.0,5.2,5.24,3.2,1079
26492,0.41,Premium,G,VS2,59.8,58.0,4.84,4.8,2.88,1061
11642,1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,16316
20463,0.41,Very Good,G,VVS2,63.3,59.0,4.69,4.71,2.97,1051
6467,1.52,Very Good,D,SI2,60.9,59.0,7.35,7.4,4.49,9343
6215,1.2,Very Good,H,SI1,62.3,57.0,6.78,6.76,4.22,6569
15837,0.56,Ideal,H,VS1,61.6,56.0,5.31,5.34,3.28,1949
26176,0.7,Very Good,G,VS2,63.3,57.0,5.62,5.66,3.57,2538
6751,0.32,Premium,G,VS2,60.8,59.0,4.44,4.41,2.69,720
14726,0.32,Premium,I,SI1,62.7,58.0,4.37,4.34,2.73,554
5748,1.22,Very Good,J,VS2,60.8,56.0,6.95,6.91,4.21,5160
24427,1.01,Very Good,F,VS1,63.2,58.0,6.32,6.34,4.0,7107
15424,1.04,Ideal,E,SI2,61.6,55.0,6.51,6.54,4.02,5163
13590,0.58,Ideal,E,VS2,62.0,57.0,5.33,5.35,3.31,1752
13318,1.04,Premium,H,VS2,62.7,61.0,6.48,6.44,4.05,5416
14450,0.32,Ideal,G,VVS1,62.2,53.0,4.42,4.45,2.76,814
26222,1.2,Very Good,I,SI1,61.7,56.0,6.82,6.76,4.19,4785
6834,0.31,Premium,F,VS2,62.4,58.0,4.31,4.34,2.7,625
8108,0.58,Ideal,E,SI1,60.1,55.0,5.42,5.56,3.3,1742
6580,0.46,Premium,E,VS1,62.0,58.0,4.98,4.95,3.08,1355
948,0.51,Very Good,E,VS1,61.0,59.0,5.13,5.17,3.14,1717
9692,0.4,Ideal,E,VS1,62.0,54.0,4.74,4.77,2.95,1053
581,0.3,Ideal,D,SI1,62.1,56.0,4.3,4.33,2.68,552
13247,1.11,Premium,G,SI2,62.5,57.0,6.54,6.49,4.07,3804
19571,0.35,Ideal,H,VVS1,60.9,57.0,4.55,4.58,2.78,773
19706,1.05,Premium,F,VS2,62.6,58.0,6.5,6.47,4.06,7154
13969,1.04,Premium,I,VS1,61.6,56.0,6.59,6.52,4.04,4892
14673,0.62,Premium,G,VS1,62.9,58.0,5.41,5.37,3.39,1770
21161,0.9,Very Good,E,VS1,,59.0,6.14,6.2,3.77,5151
19935,0.32,Ideal,G,IF,61.2,57.0,4.43,4.4,2.7,1020
9550,1.09,Ideal,G,VS1,60.3,57.0,6.68,6.73,4.04,8305
23901,1.0,Ideal,E,VS2,62.8,57.0,6.37,6.34,3.99,6720
23423,0.36,Very Good,E,VS2,59.8,62.0,4.56,4.61,2.74,789
12547,0.32,Premium,E,SI1,60.2,60.0,4.39,4.44,2.66,561
13060,1.01,Ideal,G,SI2,62.8,56.0,6.4,6.44,4.03,4269
21878,0.34,Premium,G,VS2,61.6,60.0,4.49,4.47,2.76,765
21930,0.41,Ideal,E,VVS1,61.3,55.0,4.8,4.76,2.93,1431
3071,0.34,Ideal,F,VVS2,61.8,56.0,4.47,4.49,2.77,712
17054,0.59,Premium,H,SI1,62.2,59.0,5.38,5.32,3.33,1106
16836,0.43,Good,F,SI1,63.8,57.0,4.8,4.82,3.07,739
14152,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,6246
17278,0.51,Very Good,F,VS1,,57.0,5.06,5.09,3.21,1627
18219,1.22,Premium,I,VS2,59.3,59.0,7.01,6.96,4.14,6156
3644,0.41,Good,J,VS2,64.3,55.0,4.7,4.66,3.01,784
10969,0.31,Premium,G,SI2,61.3,58.0,4.4,4.37,2.69,523
18572,0.6,Premium,F,SI2,59.5,61.0,5.48,5.45,3.26,1272
14982,0.31,Premium,E,SI1,62.9,58.0,4.33,4.29,2.71,698
3345,1.26,Ideal,G,SI1,61.9,56.0,6.92,6.98,4.3,7711
12103,0.71,Premium,E,SI1,62.2,58.0,5.74,5.67,3.55,2743
23402,0.53,Ideal,E,VS2,62.0,55.0,5.17,5.21,3.22,1607
7505,0.85,Ideal,G,SI1,62.2,56.0,6.04,6.09,3.77,3670
322,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4222
13397,0.51,Very Good,G,IF,63.8,58.0,5.06,5.09,3.24,2063
13613,0.3,Premium,D,VS2,62.2,60.0,4.28,4.3,2.67,710
22315,1.0,Premium,E,SI2,61.0,59.0,6.4,6.33,3.88,3450
24235,1.02,Very Good,F,VVS2,60.9,56.0,6.44,6.5,3.94,9205
18926,0.31,Ideal,G,VS2,62.2,54.0,4.34,4.38,2.71,562
5872,1.34,Ideal,H,VS2,60.2,56.0,7.23,7.18,4.34,7429
3339,0.41,Ideal,E,VVS2,60.9,56.0,4.75,4.81,2.91,1187
18739,0.41,Very Good,E,SI1,62.4,55.0,4.74,4.78,2.97,755
4589,0.41,Very Good,F,VS1,60.7,56.0,4.77,4.82,2.91,1007
14599,0.9,Good,D,SI2,59.5,62.0,6.2,6.23,3.7,3798
5773,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,868
19336,0.3,Premium,G,VS1,59.6,59.0,4.34,4.38,2.6,605
17776,1.01,Very Good,J,SI2,63.5,59.0,6.3,6.36,4.02,3462
12632,2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353
21524,1.16,Ideal,E,SI2,62.7,56.0,6.73,6.69,4.21,5093
6074,0.57,Good,F,SI2,61.9,57.7,5.32,5.34,3.3,1280
11050,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,579
8770,0.33,Very Good,I,VVS2,62.1,56.0,4.41,4.45,2.75,579
24691,0.31,Premium,D,SI1,61.1,57.0,4.36,4.35,2.66,732
